<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2026.03.23	00:03:30.931	1.15365	1.15386			6
2026.03.23	00:03:31.832	1.15366				2
2026.03.23	00:04:00.123	1.15366				2
2026.03.23	00:04:31.125		1.15386			4
2026.03.23	00:05:00.025	1.15366				2
2026.03.23	00:05:02.143		1.15393			4
2026.03.23	00:05:02.444		1.15396			4
2026.03.23	00:05:02.744		1.15389			4
2026.03.23	00:05:08.464	1.15377	1.15393			6
2026.03.23	00:05:10.867	1.15366	1.15388			6
2026.03.23	00:05:12.071		1.15384			4
2026.03.23	00:05:12.971		1.15388			4
2026.03.23	00:05:15.676		1.15389			4
2026.03.23	00:05:22.890		1.15388			4
2026.03.23	00:05:31.898	1.15365				2
2026.03.23	00:05:47.216		1.15387			4
2026.03.23	00:06:00.139	1.15365				2
2026.03.23	00:06:13.359		1.15386			4
2026.03.23	00:06:31.690	1.15366				2
2026.03.23	00:06:35.300	1.15383	1.15393			6
2026.03.23	00:06:40.409	1.15382				2
2026.03.23	00:06:44.016	1.15381				2
2026.03.23	00:06:45.218	1.15379				2
2026.03.23	00:07:00.256	1.15379				2
2026.03.23	00:07:01.158	1.15366	1.15389			6
2026.03.23	00:07:08.377	1.15363				2
2026.03.23	00:08:00.119	1.15363				2
2026.03.23	00:08:01.319		1.15389			4
2026.03.23	00:08:39.522	1.15364	1.15390			6
2026.03.23	00:09:00.285	1.15364				2
2026.03.23	00:09:39.706		1.15390			4
2026.03.23	00:09:43.321	1.15363	1.15389			6
2026.03.23	00:09:43.922	1.15364	1.15390			6
2026.03.23	00:09:44.525	1.15363	1.15384			6
2026.03.23	00:09:51.149		1.15383			4
2026.03.23	00:09:59.578		1.15382			4
2026.03.23	00:10:00.181	1.15363				2
2026.03.23	00:10:06.797		1.15383			4
2026.03.23	00:10:15.821		1.15382			4
2026.03.23	00:10:23.339		1.15381			4
2026.03.23	00:10:26.650		1.15382			4
2026.03.23	00:10:36.588		1.15380			4
2026.03.23	00:10:42.004	1.15364				2
2026.03.23	00:10:44.105		1.15381			4
2026.03.23	00:10:56.720	1.15367	1.15388			6
2026.03.23	00:11:00.024	1.15367				2
2026.03.23	00:11:00.325	1.15364	1.15383			6
2026.03.23	00:11:04.532	1.15367	1.15388			6
2026.03.23	00:12:00.175	1.15367				2
2026.03.23	00:12:04.689		1.15388			4
2026.03.23	00:13:00.030	1.15367				2
2026.03.23	00:13:04.851		1.15388			4
2026.03.23	00:13:30.118	1.15365	1.15386			6
2026.03.23	00:13:40.040	1.15367	1.15388			6
2026.03.23	00:13:40.340	1.15368	1.15382			6
2026.03.23	00:14:00.205	1.15368				2
2026.03.23	00:14:10.419	1.15369				2
2026.03.23	00:14:38.120	1.15370				2
2026.03.23	00:14:40.524		1.15382			4
2026.03.23	00:14:43.829	1.15369				2
2026.03.23	00:15:00.081	1.15369				2
2026.03.23	00:15:00.681	1.15370				2
2026.03.23	00:15:02.487	1.15369				2
2026.03.23	00:15:02.788	1.15370				2
2026.03.23	00:15:04.289	1.15371				2
2026.03.23	00:15:05.190	1.15370				2
2026.03.23	00:15:05.491	1.15369				2
2026.03.23	00:15:06.392	1.15370				2
2026.03.23	00:15:06.993	1.15369				2
2026.03.23	00:15:11.202	1.15370				2
2026.03.23	00:15:11.804	1.15371				2
2026.03.23	00:15:13.305	1.15370				2
2026.03.23	00:15:17.512	1.15371				2
2026.03.23	00:15:24.422	1.15376				2
2026.03.23	00:15:28.929	1.15372				2
2026.03.23	00:15:37.660	1.15371				2
2026.03.23	00:15:40.669		1.15382			4
2026.03.23	00:15:49.688	1.15372				2
2026.03.23	00:15:49.988	1.15371				2
2026.03.23	00:15:51.188	1.15372				2
2026.03.23	00:15:57.506	1.15371				2
2026.03.23	00:16:00.218	1.15371				2
2026.03.23	00:16:06.225	1.15369				2
2026.03.23	00:16:07.429	1.15371				2
2026.03.23	00:16:08.331	1.15372				2
2026.03.23	00:16:09.233	1.15371				2
2026.03.23	00:16:18.882	1.15375				2
2026.03.23	00:16:19.784	1.15374				2
2026.03.23	00:16:21.588	1.15375				2
2026.03.23	00:16:27.909	1.15382	1.15385			6
2026.03.23	00:16:28.813		1.15408			4
2026.03.23	00:16:29.413	1.15384				2
2026.03.23	00:16:29.714		1.15385			4
2026.03.23	00:16:30.014		1.15408			4
2026.03.23	00:16:30.615		1.15385			4
2026.03.23	00:16:30.916		1.15408			4
2026.03.23	00:16:31.517		1.15385			4
2026.03.23	00:16:31.817		1.15408			4
2026.03.23	00:16:32.417		1.15385			4
2026.03.23	00:16:32.718		1.15408			4
2026.03.23	00:16:33.619		1.15385			4
2026.03.23	00:16:33.919		1.15408			4
2026.03.23	00:16:34.520		1.15385			4
2026.03.23	00:16:34.820		1.15408			4
2026.03.23	00:16:35.721		1.15385			4
2026.03.23	00:16:36.022		1.15408			4
2026.03.23	00:16:36.622		1.15385			4
2026.03.23	00:16:37.826		1.15408			4
2026.03.23	00:16:38.726		1.15385			4
2026.03.23	00:16:39.027		1.15408			4
2026.03.23	00:16:39.629		1.15385			4
